Date,"Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Solar","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Pumped Storage","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Oil","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Brown coal/Lignite","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Gas","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Hard coal","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Biomass","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Coal-derived gas","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Run-of-river and poundage","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Wind Onshore","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Water Reservoir","Day Ahead Aggregated Generation, PSE SA CA, Scheduled Generation"
2021-10-11 19:00,0.0,108.13,226.91,4483.14,1615.26,10616.63,243.77,61.53,209.66,2600.01,5.39,19701.51
2021-10-11 20:00,0.0,0.0,226.9,4449.91,1591.03,10158.97,245.12,61.23,166.19,2621.16,0.0,19395.66
2021-10-11 21:00,0.0,0.0,226.48,4167.43,1587.92,9557.33,243.61,64.66,163.96,2598.59,0.0,18231.78
2021-10-11 22:00,0.01,0.0,225.81,4018.27,1589.37,8803.2,236.0,68.56,164.08,2711.78,0.0,17585.62
2021-10-11 23:00,0.01,0.0,225.86,3580.08,1588.55,8743.37,233.81,71.1,163.86,2614.05,0.0,16983.45
2021-10-12 00:00,0.01,0.0,225.81,3615.09,1589.79,8746.15,234.62,70.4,163.86,2582.86,0.0,16831.3
2021-10-12 01:00,0.01,0.0,225.74,3481.36,1587.59,8723.7,234.72,71.35,163.71,2610.04,0.0,16631.03
2021-10-12 02:00,0.0,0.0,225.85,3907.1,1587.05,8744.51,242.12,70.76,163.63,2645.41,0.0,16937.95
2021-10-12 03:00,0.03,0.0,226.15,4190.07,1569.96,9418.91,245.85,71.23,163.53,2486.14,0.0,18123.42
2021-10-12 04:00,0.06,0.0,226.51,4566.96,1583.62,11171.56,246.63,71.36,163.51,2475.66,0.0,20323.9
2021-10-12 05:00,45.43,0.12,226.13,4724.27,1680.25,11463.54,246.79,63.2,163.99,2359.13,0.0,20547.34
2021-10-12 06:00,203.36,96.15,225.8,4841.02,1755.64,11856.32,247.0,62.16,169.51,2009.9,37.71,21081.75
2021-10-12 07:00,502.83,210.4,225.85,4792.38,1793.57,11463.65,247.3,63.83,171.09,1953.65,43.1,20926.76
2021-10-12 08:00,843.15,240.4,224.3,4775.34,1807.83,11442.68,247.5,64.58,171.9,1977.55,5.39,20931.9
2021-10-12 09:00,1039.78,17.18,225.04,4700.31,1838.01,11790.51,246.17,60.39,171.93,1890.04,0.0,21231.63
2021-10-12 10:00,1169.75,0.0,225.25,4732.0,1811.42,11633.18,246.83,56.98,166.39,1546.7,0.0,21154.89
2021-10-12 11:00,1397.16,0.0,225.6,4693.5,1802.67,11458.36,245.97,58.96,165.6,1318.06,0.0,20965.43
2021-10-12 12:00,1354.68,0.0,225.06,4707.72,1805.05,11130.8,247.56,64.11,165.69,1213.34,0.0,20732.66
2021-10-12 13:00,1050.08,0.0,224.6,4809.99,1776.9,11638.46,245.59,63.69,166.78,942.18,0.0,20632.72
2021-10-12 14:00,759.45,164.35,224.75,4838.64,1728.52,12241.67,246.2,66.11,167.45,786.93,0.0,20422.14
2021-10-12 15:00,249.36,244.14,225.48,4793.68,1953.47,12522.36,244.24,67.23,174.58,786.33,37.71,20456.6
2021-10-12 16:00,12.1,567.73,225.49,4813.6,2159.26,12812.84,245.7,65.36,206.15,786.14,43.1,21538.67
2021-10-12 17:00,0.0,578.84,226.24,4800.55,2256.75,12971.94,245.94,63.79,231.75,916.55,43.1,21962.68
2021-10-12 18:00,0.0,201.71,226.46,4790.95,2132.39,12775.31,244.88,67.81,234.41,1005.43,43.1,21118.81
2021-10-12 19:00,0.0,15.36,226.3,4732.09,1811.27,11788.19,244.4,69.53,214.1,1098.88,5.39,19811.7
2021-10-12 20:00,0.0,0.0,226.04,4747.02,1706.72,11269.96,246.01,66.46,175.84,1089.21,0.0,19223.1
2021-10-12 21:00,0.0,0.0,226.05,4484.91,1637.71,10509.55,245.57,70.1,175.26,1073.98,0.0,17986.85
2021-10-12 22:00,0.0,0.0,226.16,4220.77,1632.6,9934.68,237.17,72.65,169.93,1126.18,0.0,17307.1
2021-10-12 23:00,0.0,0.0,226.1,4262.0,1657.96,9784.85,232.57,70.64,168.26,1132.04,0.0,16899.3
2021-10-13 00:00,0.0,0.0,225.76,4171.97,1636.77,9683.66,234.16,74.05,168.91,1076.18,0.0,16659.97
2021-10-13 01:00,0.0,0.0,225.73,4170.75,1624.42,9744.72,233.92,75.73,167.16,1081.85,0.0,16787.92
2021-10-13 02:00,0.0,0.0,225.66,4145.3,1616.57,10052.86,241.71,77.3,167.29,1353.26,0.0,17261.41
2021-10-13 03:00,0.0,0.0,225.89,4347.91,1618.74,11045.31,245.45,76.13,168.64,1548.43,0.0,18632.49
2021-10-13 04:00,0.01,0.0,225.61,4468.25,1720.06,11690.05,246.07,77.25,168.83,1535.74,0.0,19825.12
2021-10-13 05:00,46.94,0.0,225.96,4553.56,1861.64,12224.77,245.54,77.56,155.5,1465.54,0.0,20629.59
2021-10-13 06:00,191.58,51.64,225.18,4656.12,1936.74,12777.54,246.42,78.94,181.88,1303.55,37.71,21290.33
2021-10-13 07:00,520.13,28.92,225.61,4655.63,2007.37,12879.41,245.55,77.6,193.3,912.5,43.1,21296.2
2021-10-13 08:00,973.34,3.37,225.48,4516.28,1943.19,12758.24,246.39,77.18,193.33,760.28,5.39,21201.35
2021-10-13 09:00,1300.16,0.0,225.19,4568.06,1921.83,12536.36,245.76,75.03,193.33,760.66,0.0,21287.72
2021-10-13 10:00,1279.09,0.0,223.91,4547.01,1946.64,12415.83,247.03,73.05,187.38,889.31,0.0,21329.46
2021-10-13 11:00,1308.2,0.0,224.75,4579.2,1809.64,12306.1,246.51,67.81,186.63,986.83,0.0,21224.15
2021-10-13 12:00,1224.68,0.0,224.24,4564.82,1796.82,12120.58,244.19,62.86,171.33,1001.71,0.0,20915.14
2021-10-13 13:00,896.56,0.0,224.43,4635.53,1960.44,12058.33,245.78,60.78,161.09,949.39,0.0,20821.97
2021-10-13 14:00,794.66,0.0,224.28,4773.51,1954.12,12160.35,244.81,62.8,161.38,903.24,37.71,20629.16
2021-10-13 15:00,236.4,70.75,224.49,4854.67,2051.59,12412.28,242.83,62.85,177.3,758.14,43.1,20610.17
2021-10-13 16:00,9.61,180.98,224.9,4902.28,2231.98,13002.94,242.88,59.71,197.86,841.58,43.1,21391.94
2021-10-13 17:00,0.0,639.17,225.35,4844.97,2039.33,13026.77,243.3,58.06,215.51,988.48,43.1,21923.51
2021-10-13 18:00,0.0,245.14,225.66,4816.88,1951.25,12769.95,246.85,56.63,224.84,1242.28,43.1,21081.05
2021-10-13 19:00,0.0,9.27,225.55,4759.89,1887.61,11924.1,244.74,57.19,216.26,1351.38,5.39,19772.25
2021-10-13 20:00,0.0,0.0,225.49,4703.74,1835.04,11092.46,244.15,60.41,164.58,1431.68,0.0,19112.36
2021-10-13 21:00,0.1,0.0,226.06,4708.49,1811.05,10265.76,243.61,62.83,157.41,1300.41,0.0,18122.17
2021-10-13 22:00,0.31,0.0,226.1,4581.54,1753.75,9601.45,235.54,61.94,155.0,1442.34,0.0,17401.67
2021-10-13 23:00,0.04,0.0,225.83,4016.82,1759.28,9270.17,232.38,62.83,154.65,1363.64,0.0,17123.7
2021-10-14 00:00,0.01,0.0,226.05,3853.72,1777.77,9184.24,232.11,64.3,154.54,1444.23,0.0,16854.37
2021-10-14 01:00,0.09,0.0,226.28,4178.25,1764.98,9191.22,234.61,67.06,154.51,1489.74,0.0,17031.63
2021-10-14 02:00,0.03,0.0,226.65,4335.31,1749.11,9625.99,242.52,67.83,154.53,1562.33,0.0,17259.54
2021-10-14 03:00,0.0,0.0,226.53,4516.05,1757.72,9819.32,246.19,67.89,155.03,1548.66,0.0,17904.33
2021-10-14 04:00,0.0,0.0,226.66,4721.62,1779.01,10682.87,243.03,67.16,156.28,1640.03,0.0,19394.61
2021-10-14 05:00,49.81,0.0,226.69,4837.24,1848.95,11583.68,243.82,64.58,159.09,1753.76,37.71,20669.13
2021-10-14 06:00,269.83,0.0,226.25,4865.5,1994.52,11865.89,245.31,59.16,163.79,1743.54,43.1,21380.97
2021-10-14 07:00,639.6,102.6,225.44,4907.47,2010.16,11766.11,245.97,57.76,186.85,1462.24,43.1,21287.35
2021-10-14 08:00,1117.33,53.5,224.69,4867.27,1818.13,11939.33,244.53,56.79,178.38,1311.88,5.39,21133.73
2021-10-14 09:00,1405.75,0.0,224.35,4829.92,1888.52,12017.86,246.33,61.31,163.49,1363.74,0.0,21215.5
2021-10-14 10:00,1405.88,0.0,225.54,4836.06,1917.67,11811.33,244.09,61.8,160.33,1525.3,0.0,21172.99
2021-10-14 11:00,1391.3,0.0,225.63,4828.97,1890.11,11742.89,243.48,59.14,159.99,1758.44,0.0,21031.62
2021-10-14 12:00,1240.2,0.0,226.21,4812.55,1877.17,11637.88,246.33,12.99,159.78,1977.03,0.0,20704.16
2021-10-14 13:00,993.19,0.0,226.59,4875.76,1826.86,11301.32,244.71,3.39,160.69,2072.43,0.0,20604.47
2021-10-14 14:00,457.61,33.81,226.16,4927.38,1673.34,11710.13,245.11,3.01,161.0,2082.48,0.0,20532.68
2021-10-14 15:00,163.06,53.05,225.16,4853.48,1629.77,11884.02,241.93,6.6,162.58,2146.49,37.71,20572.13
2021-10-14 16:00,7.2,664.21,226.66,4841.61,1744.04,12142.55,245.76,24.46,199.79,2249.28,43.1,21700.6
2021-10-14 17:00,0.0,821.34,226.3,4841.44,1710.07,11731.15,245.91,41.75,223.44,2551.51,43.1,22242.74
2021-10-14 18:00,0.0,694.3,226.55,4799.6,1542.52,10974.69,246.14,33.26,223.39,2873.66,43.1,21272.89
2021-10-14 19:00,0.05,327.12,225.98,4646.51,1472.9,10226.43,243.54,43.0,207.33,3120.96,5.39,19928.8
2021-10-14 20:00,0.06,113.7,225.96,4494.71,1449.82,9448.98,245.1,42.56,170.36,3186.56,0.0,19016.36
2021-10-14 21:00,0.1,0.0,226.39,3933.41,1475.99,8271.57,244.19,38.3,165.54,3360.39,0.0,17193.23
2021-10-14 22:00,0.09,0.0,226.05,3553.17,1443.66,8035.43,235.49,35.35,161.13,3421.53,0.0,16436.66
2021-10-14 23:00,0.0,0.0,225.78,3538.29,1392.06,8037.13,234.81,31.14,160.53,3533.66,0.0,16077.16
2021-10-15 00:00,0.09,0.0,224.65,3157.81,1389.82,8146.6,234.53,28.55,160.79,3638.64,0.0,15840.27
2021-10-15 01:00,0.09,0.0,224.09,2998.56,1398.26,8101.77,235.61,23.48,162.39,3758.11,0.0,16222.14
2021-10-15 02:00,0.0,0.0,224.44,3183.01,1395.98,8207.31,236.11,24.98,161.5,3825.65,0.0,16513.31
2021-10-15 03:00,0.0,0.0,224.23,3510.89,1397.38,8625.45,241.1,31.9,161.55,3881.9,0.0,17641.02
2021-10-15 04:00,0.06,0.0,224.23,4258.03,1427.66,10058.28,246.5,41.41,161.96,4086.69,0.0,20527.2
2021-10-15 05:00,35.19,12.85,224.33,4504.8,1465.95,10456.82,246.34,46.39,160.45,4258.88,37.71,21596.78
2021-10-15 06:00,171.93,311.31,224.86,4580.24,1502.4,10768.29,246.31,51.24,160.23,4348.33,43.1,22673.55
2021-10-15 07:00,542.33,240.06,225.98,4543.8,1486.37,10623.09,245.45,64.81,164.8,4460.11,43.1,22855.55
2021-10-15 08:00,987.83,49.51,226.18,4312.37,1437.31,10295.97,246.11,68.98,166.53,4670.65,5.39,22097.96
2021-10-15 09:00,1360.89,26.76,225.5,4168.78,1413.27,9747.74,246.63,69.98,163.18,4786.34,0.0,22182.08
2021-10-15 10:00,1565.69,18.58,223.13,4213.37,1418.55,9331.57,247.14,72.18,155.8,4838.35,0.0,22243.68
2021-10-15 11:00,1476.34,49.61,225.49,4264.88,1423.77,9386.31,244.61,72.0,155.78,4609.41,0.0,22077.85
2021-10-15 12:00,1259.46,31.01,225.01,4303.22,1426.29,9808.94,248.57,71.58,152.71,4145.51,0.0,21745.47
2021-10-15 13:00,895.31,0.0,225.43,4426.45,1419.8,10370.54,250.11,71.34,154.55,3897.69,0.0,21618.64
2021-10-15 14:00,521.74,0.0,225.73,4448.68,1458.81,10659.36,249.7,67.25,154.69,3974.06,0.0,21507.81
2021-10-15 15:00,151.93,52.77,225.49,4479.93,1508.72,10897.49,247.25,62.31,176.74,3920.39,37.71,21533.11
2021-10-15 16:00,6.84,376.77,225.56,4405.35,1514.67,11124.88,246.64,63.18,179.78,3905.06,43.1,21997.83
2021-10-15 17:00,0.01,462.9,225.66,4425.78,1532.75,10936.03,247.14,64.33,204.55,3809.95,43.1,22190.41
2021-10-15 18:00,0.01,394.28,225.61,4437.35,1472.97,10385.59,221.07,67.55,199.44,3884.53,43.1,21416.61
2021-10-15 19:00,0.01,152.82,225.81,4421.93,1428.4,9829.11,245.68,68.55,178.24,3704.08,5.39,20297.34
2021-10-15 20:00,0.0,0.0,225.69,4323.3,1440.2,9482.51,244.59,66.76,162.18,3418.53,0.0,19383.51
2021-10-15 21:00,0.0,0.0,225.96,4096.3,1428.33,8847.82,242.88,66.54,154.1,3137.71,0.0,18077.78
2021-10-15 22:00,0.0,0.0,226.05,4115.43,1464.35,8630.86,235.28,69.31,148.74,2998.73,0.0,17672.73
2021-10-15 23:00,0.0,0.0,225.94,4119.79,1466.91,8403.37,233.45,71.44,148.21,2980.7,0.0,17054.48
2021-10-16 00:00,0.0,0.0,225.96,3986.01,1452.36,8518.79,233.16,70.14,148.05,2854.16,0.0,16841.2
2021-10-16 01:00,0.05,0.0,225.51,3962.38,1432.05,8526.35,219.94,68.44,146.28,2797.91,0.0,16808.92
2021-10-16 02:00,0.0,0.0,225.0,3974.4,1434.12,8654.81,230.97,67.39,146.29,2641.91,0.0,16847.06
2021-10-16 03:00,0.0,0.0,224.89,3962.29,1438.1,9061.79,243.55,70.01,146.41,2453.91,0.0,17101.92
2021-10-16 04:00,0.0,0.0,224.56,3938.94,1452.38,9658.73,246.01,71.4,147.04,2394.51,0.0,18032.82
2021-10-16 05:00,48.94,0.0,224.69,3935.57,1456.74,10026.91,243.1,71.8,147.3,2294.88,0.0,18678.21
2021-10-16 06:00,201.06,93.99,224.8,4089.09,1492.43,10525.84,246.04,73.86,154.79,2153.69,37.71,19391.11
2021-10-16 07:00,568.21,437.64,225.64,4089.85,1474.96,10639.1,243.27,76.3,158.49,1966.25,43.1,19613.78
2021-10-16 08:00,840.08,369.63,225.96,4136.58,1460.43,10570.54,245.19,75.93,159.5,1926.99,43.1,19756.54
2021-10-16 09:00,1332.33,160.54,225.68,4165.36,1466.91,10654.54,244.79,72.6,160.35,1994.11,5.39,19985.35
2021-10-16 10:00,1618.35,164.59,225.36,4033.87,1415.38,10206.77,245.03,70.49,160.4,2227.26,0.0,19989.17
2021-10-16 11:00,1431.03,5.99,225.46,4082.28,1439.06,9133.8,246.46,69.85,160.39,2335.71,0.0,19150.74
2021-10-16 12:00,1103.35,0.0,225.19,4196.63,1460.94,8941.84,245.08,69.99,160.49,2219.03,0.0,18800.13
2021-10-16 13:00,921.76,0.0,225.3,4186.13,1453.06,9814.12,245.45,68.28,161.4,2128.79,0.0,18958.5
2021-10-16 14:00,434.61,29.58,223.89,4355.82,1502.68,10262.01,246.57,73.89,158.5,1895.23,0.0,18735.7
2021-10-16 15:00,164.26,70.71,224.39,4303.56,1504.91,10130.71,245.95,75.93,157.06,1733.03,37.71,18251.12
2021-10-16 16:00,4.15,452.93,225.11,4359.6,1542.95,10392.57,246.54,75.14,157.09,1745.21,43.1,19250.49
2021-10-16 17:00,0.0,710.54,225.19,4324.36,1530.61,10091.92,243.44,74.49,197.46,2001.93,43.1,19279.69
2021-10-16 18:00,0.0,318.2,225.55,4300.82,1477.2,9553.27,245.34,75.39,203.93,2110.63,43.1,18487.19
2021-10-16 19:00,0.0,277.66,226.15,4307.13,1439.05,9481.73,244.86,74.86,181.0,2112.78,5.39,18075.33
2021-10-16 20:00,0.0,28.15,226.45,4293.23,1436.15,9215.92,248.09,74.35,141.89,2044.2,0.0,17444.39
2021-10-16 21:00,0.0,0.0,226.33,4183.93,1437.64,8142.16,246.25,74.49,142.05,2065.95,0.0,16178.49
2021-10-16 22:00,0.0,0.0,226.14,4147.74,1436.46,7931.79,238.0,72.93,143.68,2031.94,0.0,15923.74
2021-10-16 23:00,0.0,0.0,225.91,4112.78,1405.35,7702.95,231.58,75.33,142.78,2032.53,0.0,15546.79
2021-10-17 00:00,0.0,0.0,227.14,4072.7,1393.04,7553.1,233.78,76.0,142.93,2084.48,0.0,15362.78
2021-10-17 01:00,0.04,0.0,226.36,4116.17,1403.15,7491.53,234.53,75.94,143.75,2036.15,0.0,15309.29
2021-10-17 02:00,0.01,0.0,226.2,4116.48,1402.78,7593.15,248.85,75.95,143.8,2003.71,0.0,15395.19
2021-10-17 03:00,0.0,0.0,226.04,4127.9,1405.35,7563.16,245.83,75.36,143.76,2007.64,0.0,15390.03
2021-10-17 04:00,0.0,0.0,225.64,4123.76,1417.87,7556.65,245.38,76.31,143.51,2074.45,0.0,15680.15
2021-10-17 05:00,48.88,0.0,226.03,4168.12,1447.75,7489.69,244.88,76.13,141.93,2167.18,0.0,15935.5
2021-10-17 06:00,209.34,70.49,225.99,4324.45,1503.76,7577.01,244.27,77.39,154.48,2091.63,0.0,16282.07
2021-10-17 07:00,580.49,461.6,226.18,4374.17,1499.69,8031.27,244.82,77.68,158.93,1757.2,0.0,16952.33
2021-10-17 08:00,923.06,612.81,225.99,4407.27,1509.18,8505.15,246.93,76.84,158.18,1506.93,0.0,17378.46
2021-10-17 09:00,1153.01,331.02,225.44,4337.87,1514.16,8776.47,245.99,74.76,155.53,1451.89,0.0,17365.21
2021-10-17 10:00,1467.8,21.93,225.91,4289.77,1429.9,8763.67,244.01,70.88,155.08,1585.16,0.0,17576.54
2021-10-17 11:00,1411.53,0.0,225.64,4233.04,1419.1,8189.77,245.13,68.63,152.58,1840.54,0.0,17252.43
2021-10-17 12:00,1163.45,0.0,225.59,4242.52,1424.83,8436.91,245.09,70.86,152.09,1760.88,0.0,16901.8
2021-10-17 13:00,858.68,0.0,226.05,4247.77,1437.29,8548.04,245.58,69.84,151.3,1579.39,0.0,16777.48
2021-10-17 14:00,498.38,0.0,225.33,4342.29,1475.94,9208.37,246.39,68.36,151.28,1514.7,0.0,17160.96
2021-10-17 15:00,156.68,97.96,223.43,4463.56,1544.05,10056.41,243.73,68.36,153.38,1593.7,37.71,18193.85
2021-10-17 16:00,3.48,521.62,225.78,4443.01,1615.9,10152.41,246.41,67.49,144.61,1895.06,43.1,19170.31
2021-10-17 17:00,0.03,260.83,225.79,4512.9,1594.69,10321.27,244.81,68.54,191.41,1969.4,43.1,19418.93
2021-10-17 18:00,0.06,91.71,225.75,4472.14,1496.97,10204.11,245.51,67.3,177.11,2021.1,43.1,18886.37
2021-10-17 19:00,0.04,3.11,226.43,4434.88,1489.06,9894.16,244.25,69.35,148.5,2018.59,43.1,18279.33
2021-10-17 20:00,0.0,0.0,226.58,4315.01,1442.62,9138.62,183.45,71.49,143.85,1947.35,43.1,17044.01
2021-10-17 21:00,0.0,0.0,227.3,4227.86,1426.29,8283.9,177.94,72.8,144.05,1810.18,5.39,16153.5
2021-10-17 22:00,0.0,0.0,227.16,4165.77,1383.34,7965.21,228.66,78.11,143.15,1671.19,0.0,15804.42
2021-10-17 23:00,0.0,0.0,227.01,4016.85,1383.74,7973.33,235.47,80.03,143.2,1488.96,0.0,15641.94
2021-10-18 00:00,0.0,0.0,227.01,3793.73,1385.34,8072.26,234.21,79.9,143.18,1398.83,0.0,15570.68
2021-10-18 01:00,0.0,0.0,226.91,3776.85,1399.37,8272.1,234.69,78.03,143.18,1325.89,0.0,15616.81
2021-10-18 02:00,0.0,0.0,226.83,4068.39,1407.59,8776.12,241.9,76.68,143.2,1199.58,0.0,16287.54
2021-10-18 03:00,0.0,0.0,226.71,4448.09,1432.42,10092.49,247.1,75.06,143.26,1062.81,0.0,17826.89
2021-10-18 04:00,0.0,0.0,226.53,4737.04,1450.54,11488.05,246.03,69.91,143.44,972.79,0.0,19476.02
2021-10-18 05:00,28.61,0.0,227.58,4896.34,1492.58,12808.15,243.94,70.24,147.06,869.4,37.71,20678.24
2021-10-18 06:00,186.35,69.2,226.36,5010.62,1606.72,13360.89,244.04,68.83,161.0,659.19,43.1,21418.52
2021-10-18 07:00,493.28,9.97,225.75,4993.52,1593.95,13344.06,246.52,64.79,168.04,466.95,43.1,21570.86
2021-10-18 08:00,762.46,85.17,225.05,4977.37,1526.14,13182.46,245.41,66.09,178.85,338.83,5.44,21467.59
2021-10-18 09:00,941.49,103.58,227.65,5004.96,1530.87,13445.12,243.97,64.93,178.08,354.53,0.3,21623.98
2021-10-18 10:00,1103.74,0.0,227.79,4986.12,1504.82,13408.03,242.48,54.24,169.33,412.74,0.25,21511.28
2021-10-18 11:00,872.01,0.0,228.08,4971.69,1495.16,13255.19,245.46,64.21,154.85,492.94,0.15,21519.09
2021-10-18 12:00,843.74,0.0,228.24,4964.93,1490.39,12884.58,245.17,68.79,152.11,594.88,0.15,21324.88
2021-10-18 13:00,579.34,0.0,227.74,5030.37,1493.63,12800.83,246.5,72.75,151.33,601.13,0.0,21201.63
2021-10-18 14:00,327.25,0.0,227.61,5093.81,1530.53,12978.36,244.89,75.78,160.91,528.16,37.71,21125.05
2021-10-18 15:00,94.5,55.23,227.0,5121.27,1603.99,13115.09,245.88,77.56,169.6,566.01,43.1,21286.37
2021-10-18 16:00,1.99,377.54,225.79,5149.04,1867.42,13315.99,247.75,76.89,171.75,644.43,43.1,22202.44
2021-10-18 17:00,0.0,434.39,227.14,5131.47,1769.0,13258.98,246.25,74.15,206.46,733.68,43.1,22279.02
2021-10-18 18:00,0.0,235.26,228.0,5100.04,1576.6,13022.53,245.51,65.15,203.38,853.7,43.1,21480.06
2021-10-18 19:00,0.0,9.03,227.65,4986.63,1453.37,12209.5,244.49,75.48,188.8,906.03,5.39,20130.27
2021-10-18 20:00,0.0,0.0,227.7,4845.55,1428.69,11752.27,244.35,74.01,157.03,873.31,0.0,19315.18
2021-10-18 21:00,0.0,16.99,227.43,4677.39,1397.02,11342.52,243.63,72.23,154.4,899.24,0.0,18760.99
2021-10-18 22:00,0.0,148.46,226.46,4654.45,1440.98,10599.23,241.65,69.56,140.43,789.25,0.0,18431.57
2021-10-18 23:00,0.0,19.36,226.24,4619.65,1439.29,10148.16,236.5,58.2,138.5,758.29,0.0,17707.94
2021-10-19 00:00,0.03,0.0,225.96,4542.44,1420.14,9827.87,234.96,68.3,138.5,778.83,0.0,17176.09
2021-10-19 01:00,0.0,0.0,226.11,4527.96,1423.66,9765.94,237.38,72.86,138.5,753.1,0.0,17071.06
2021-10-19 02:00,0.0,0.0,225.08,4519.86,1409.92,10579.29,244.7,71.45,138.5,851.91,0.0,17759.51
2021-10-19 03:00,0.0,0.0,225.74,4626.93,1418.93,11397.12,246.65,56.09,138.45,916.08,0.0,18898.2
2021-10-19 04:00,0.0,0.0,225.89,4766.29,1428.96,11838.96,246.42,60.94,137.58,1046.86,0.0,19651.3
2021-10-19 05:00,37.28,0.0,225.36,4935.79,1451.39,12393.56,243.98,68.08,144.56,1349.9,0.0,20930.31
2021-10-19 06:00,239.43,66.39,225.56,4996.59,1504.48,12335.94,246.55,65.09,169.25,1414.15,37.71,21569.84
2021-10-19 07:00,565.65,70.2,224.75,5001.46,1461.18,12094.19,245.4,76.95,191.8,1375.01,43.1,21615.34
2021-10-19 08:00,1050.59,8.76,224.55,4988.03,1460.51,11817.24,244.93,75.95,176.3,1048.0,5.39,21429.99
2021-10-19 09:00,1394.6,0.0,224.8,4936.9,1434.17,11825.81,245.62,74.91,167.68,813.63,0.0,21504.98
2021-10-19 10:00,1599.43,0.0,225.55,4880.23,1422.3,11917.12,247.8,73.19,165.05,876.69,0.0,21443.38
2021-10-19 11:00,1723.41,0.0,225.66,4925.91,1400.15,11661.53,245.09,70.95,164.2,969.25,0.0,21322.91
2021-10-19 12:00,1529.7,71.71,225.4,5022.35,1415.99,11034.56,245.24,68.99,162.6,1128.61,0.0,21022.82
2021-10-19 13:00,1050.66,305.81,224.39,5053.17,1429.68,10842.43,245.48,64.91,161.25,1417.75,0.0,20953.03
2021-10-19 14:00,564.63,305.8,224.0,5071.5,1462.51,11077.82,245.54,61.46,161.2,1718.08,0.0,21034.94
2021-10-19 15:00,186.3,306.28,223.8,5075.05,1533.77,11281.81,245.28,54.99,161.2,2252.25,37.71,21285.13
2021-10-19 16:00,4.49,595.93,224.28,5046.76,1557.44,11471.94,246.2,53.54,164.11,2911.15,43.1,22255.46
2021-10-19 17:00,0.01,830.22,224.21,5079.09,1566.47,10913.45,247.33,53.34,170.88,3182.98,43.1,22310.08
2021-10-19 18:00,0.01,678.72,224.74,5069.61,1509.83,10521.02,246.6,55.06,171.34,3377.08,43.1,21642.28
2021-10-19 19:00,0.0,391.37,224.3,4916.0,1432.44,9849.16,245.11,57.25,161.88,3602.65,5.39,20776.29
2021-10-19 20:00,0.0,0.0,224.13,4449.26,1425.0,8448.08,246.15,58.59,140.66,3646.28,0.0,18148.07
2021-10-19 21:00,0.06,0.0,224.18,3500.89,1391.9,7960.63,244.79,61.24,137.5,3796.78,0.0,17609.6
2021-10-19 22:00,0.04,0.0,224.7,2792.24,1454.53,7632.79,240.83,66.65,137.5,3795.79,0.0,16714.54
2021-10-19 23:00,0.0,0.0,224.68,2752.4,1425.31,7498.17,238.53,70.06,137.5,3957.46,0.0,16036.62
2021-10-20 00:00,0.06,0.0,223.99,2666.85,1408.59,7434.86,238.17,71.46,137.5,4145.76,0.0,16157.24
2021-10-20 01:00,0.06,0.0,224.2,2574.28,1404.32,7410.88,236.53,74.85,137.5,4331.64,0.0,16274.36
2021-10-20 02:00,0.06,0.0,223.44,2790.59,1396.39,7426.29,246.5,74.28,137.5,4480.13,0.0,16388.83
2021-10-20 03:00,0.08,0.15,224.18,3399.22,1386.23,7561.27,245.4,74.26,137.45,4619.46,0.0,17411.76
2021-10-20 04:00,0.01,78.45,224.86,4544.4,1432.01,8768.22,246.68,74.49,136.83,4630.66,0.0,20206.36
2021-10-20 05:00,30.0,128.78,223.03,4914.65,1466.97,9639.08,245.99,73.21,146.76,4692.4,37.71,21653.56
2021-10-20 06:00,149.1,390.62,223.18,5022.02,1521.88,10037.08,245.77,72.23,193.19,4661.61,43.1,22617.72
2021-10-20 07:00,494.3,305.9,222.53,5024.94,1517.06,9798.79,245.72,69.64,198.84,4604.71,43.1,22380.22
2021-10-20 08:00,867.4,218.01,223.24,4916.2,1478.38,8881.19,246.89,69.58,200.21,4721.29,5.39,21425.76
2021-10-20 09:00,1280.44,258.09,222.38,4634.12,1428.02,8478.49,247.02,68.05,186.93,4704.35,0.0,21188.02
2021-10-20 10:00,1616.43,134.65,222.79,4527.74,1425.51,7977.86,247.04,66.03,163.55,4961.88,0.0,21231.65
2021-10-20 11:00,1628.49,156.28,224.16,4383.77,1441.29,7691.58,247.15,63.35,164.55,5135.6,0.0,21222.74
2021-10-20 12:00,1364.1,263.08,223.51,4334.3,1416.57,7652.28,247.96,56.49,163.05,5221.81,0.0,21052.21
2021-10-20 13:00,965.25,361.81,224.0,4547.15,1434.2,7855.15,245.88,50.88,159.86,5324.14,0.0,21000.14
